Date,Species,Block,Street,Trap,Latitude,Longitude,WnvPresent,total_mos,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month
2009-07-27,CULEX RESTUANS,89, S CARPENTER ST,T159,41.732984,-87.649642,0,4,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS,89, S CARPENTER ST,T159,41.732984,-87.649642,0,1,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,0,1,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,0,5,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,51,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,6,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,6,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.72460799999998,0,149,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.72460799999998,0,11,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS,42, W 127TH PL,T135,41.662014,-87.72460799999998,0,6,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,0,223,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,0,6,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS,35, W 116TH ST,T158,41.682587,-87.707973,0,5,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.68826700000002,0,12,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.68826700000002,0,4,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS,11, S ARTESIAN AVE,T160,41.903002,-87.68826700000002,0,3,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,41.704336,-87.70373599999998,1,12,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX RESTUANS,33, W 104TH ST,T095,41.704336,-87.70373599999998,1,8,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS,33, W 104TH ST,T095,41.704336,-87.70373599999998,0,11,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,93,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,19,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,0,4,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,20,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,3,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX TERRITANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,1,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,0,14,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,0,5,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS,13, S BRANDON,T209,41.740641,-87.546587,0,4,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,9,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,2,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS,37, E 118TH ST,T212,41.680946,-87.535198,0,2,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,41.704572,-87.56566600000002,0,3,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,0,25,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,0,2,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,0,4,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,41.659112,-87.53869300000002,0,32,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX RESTUANS,40, E 130TH ST,T221,41.659112,-87.53869300000002,0,13,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS,40, E 130TH ST,T221,41.659112,-87.53869300000002,0,3,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,300,1,84.0,64.0,74.0,0,61,66.0,0.0,9.0,440,1917,RA,0.02,29.13,29.86,9.3,23,10.1,2009,7
2009-07-27,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,212,1,84.0,64.0,74.0,0,61,66.0,0.0,9.0,440,1917,RA,0.02,29.13,29.86,9.3,23,10.1,2009,7
2009-07-27,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,13,1,84.0,64.0,74.0,0,61,66.0,0.0,9.0,440,1917,RA,0.02,29.13,29.86,9.3,23,10.1,2009,7
2009-07-27,CULEX SALINARIUS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,1,1,84.0,64.0,74.0,0,61,66.0,0.0,9.0,440,1917,RA,0.02,29.13,29.86,9.3,23,10.1,2009,7
2009-07-27,CULEX PIPIENS/RESTUANS,10, W OHARE,T903,41.957799,-87.930995,0,105,1,84.0,64.0,74.0,0,61,66.0,0.0,9.0,440,1917,RA,0.02,29.13,29.86,9.3,23,10.1,2009,7
2009-07-27,CULEX RESTUANS,10, W OHARE,T903,41.957799,-87.930995,0,16,1,84.0,64.0,74.0,0,61,66.0,0.0,9.0,440,1917,RA,0.02,29.13,29.86,9.3,23,10.1,2009,7
2009-07-27,CULEX PIPIENS,10, W OHARE,T903,41.957799,-87.930995,0,7,1,84.0,64.0,74.0,0,61,66.0,0.0,9.0,440,1917,RA,0.02,29.13,29.86,9.3,23,10.1,2009,7
2009-07-27,CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,41.728495,-87.60096300000002,0,15,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX RESTUANS,65, E 91ST PL,T227,41.728495,-87.60096300000002,0,8,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-27,CULEX PIPIENS,65, E 91ST PL,T227,41.728495,-87.60096300000002,0,1,2,84.0,66.0,75.0,0,61,67.0,0.0,10.0,440,1917,RA,0.03,29.21,29.85,9.2,23,9.6,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,14,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,4,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX PIPIENS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,3,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.65449100000002,0,4,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX RESTUANS,25, W GRAND AVE,T046,41.891118,-87.65449100000002,0,2,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,2,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,2,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,0,42,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,0,24,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS,17, W 95TH ST,T094,41.720848,-87.666014,0,6,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.68776899999997,0,3,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.68776899999997,0,5,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,41.732984,-87.649642,0,14,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX RESTUANS,89, S CARPENTER ST,T159,41.732984,-87.649642,0,7,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS,89, S CARPENTER ST,T159,41.732984,-87.649642,0,1,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,7,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,2,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX PIPIENS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,3,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX RESTUANS,72, N OKETO AVE,T016,42.011601,-87.81150600000002,0,1,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX PIPIENS,72, N OKETO AVE,T016,42.011601,-87.81150600000002,0,1,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,6,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,4,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,7,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,10,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,5,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,0,1,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,0,1,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,8,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,6,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.72460799999998,0,4,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.72460799999998,0,2,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,0,1,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,3,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,1,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,3,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,0,13,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,0,3,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS,35, W 116TH ST,T158,41.682587,-87.707973,0,6,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,0,1,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,0,2,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX PIPIENS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,0,2,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX TERRITANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,0,1,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.77792099999998,0,4,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.77792099999998,0,7,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX PIPIENS,70, N MOSELL AVE,T008,42.008314,-87.77792099999998,0,2,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,0,1,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,2,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,1,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,0,2,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,0,1,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,0,2,1,81.0,58.0,70.0,-4,54,61.0,0.0,5.0,444,1913,Moderate,0.0,29.23,29.94,6.2,26,7.3,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,41.704336,-87.70373599999998,0,1,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,41.911824,-87.726737,0,2,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX RESTUANS,17, N PULASKI RD,T039,41.911824,-87.726737,0,1,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS,17, N PULASKI RD,T039,41.911824,-87.726737,0,3,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,0,1,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,41.800737,-87.71188000000002,0,6,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,41.778297,-87.752411,0,4,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX RESTUANS,52, W 63RD ST,T065,41.778297,-87.752411,0,1,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,3,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,4,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,1,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,41.768388,-87.678649,0,2,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,0,22,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,0,15,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS,10, E 67TH ST,T073,41.773215,-87.60088,0,3,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.66634300000003,0,8,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.66634300000003,0,5,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
2009-07-31,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,0,2,2,82.0,62.0,72.0,-4,55,62.0,0.0,7.0,444,1913,Moderate,0.0,29.29,29.92,5.9,27,6.7,2009,7
